snippet,print_page,keywords,section_name,abstract,source,blog,news_desk,pub_date,multimedia,word_count,lead_paragraph,type_of_material,web_url,_id,subsection_name,headline,byline,document_type
"In distant future earth decimated eco-catastrophe, drinking water scarce, human population declining world's resources controlled select. A underground market emerges -- Limb sales",null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T07:07:26Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/03/21/movies/video-regeneration/video-regeneration-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/03/21/movies/video-regeneration/video-regeneration-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/03/21/movies/video-regeneration/video-regeneration-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/03/21/movies/video-regeneration/video-regeneration-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/03/21/movies/video-regeneration/video-regeneration-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/03/21/movies/video-regeneration/video-regeneration-thumbStandard.jpg,height:75}]",42,"In distant future earth decimated eco-catastrophe, drinking water scarce, human population declining world's resources controlled select. A underground market emerges -- Limb sales",Video,http://www.nytimes.com/video/movies/100000003392235/regeneration.html,54a5388b79881011bed2c102,null,{"main":"Regeneration"},"{original:Indican Pictures,person:[{firstname:Indican,role:reported,organization:,rank:1,lastname:Pictures}]}",multimedia
"Officer J.hn Trace recruited elite '<ORGANIZATION>Select Unit Armed Response</ORGANIZATION>' team. John realizes, cold-blooded cops license kill, leave witness. During bust <PERSON>John</PERSON> breaks unit'",null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T05:50:20Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/03/21/movies/video-scarred-city/video-scarred-city-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/03/21/movies/video-scarred-city/video-scarred-city-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/03/21/movies/video-scarred-city/video-scarred-city-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/03/21/movies/video-scarred-city/video-scarred-city-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/03/21/movies/video-scarred-city/video-scarred-city-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/03/21/movies/video-scarred-city/video-scarred-city-thumbStandard.jpg,height:75}]",43,"Officer John Trace recruited elite '<ORGANIZATION>Select Unit Armed Response</ORGANIZATION>' team. John realizes, cold-blooded cops license kill, leave witness. During bust John breaks unit'",Video,http://www.nytimes.com/video/movies/100000003371725/scarred-city.html,54a5267079881011bed2bcf6,null,{"main":"Scarred City"},"{original:Trimark,person:[{firstname:Trimark,role:reported,organization:,rank:1}]}",multimedia
"Also, guides Android users news Facebook, including reminder privacy policy effect <DATE>Jan. 30</DATE>.",7,"[{is_major:Y,name:subject,rank:1,value:Android Operating System},{is_major:Y,name:subject,rank:2,value:E-Mail},{is_major:N,name:subject,rank:3,value:Computers Internet},{is_major:Y,name:organizations,rank:4,value:Facebook Inc}]",Technology,"Personal Tech Q&A block e-mail messages senders Mac OS X, general primer Android operating system; Tip Week notes navigate settings Facebook's news feed.",The New York Times,[],Business,2015-01-01T00:00:00Z,[],598,"Also, guides Android users news Facebook, including reminder privacy policy effect <DATE>Jan. 30</DATE>.",Question,http://www.nytimes.com/2015/01/01/technology/personaltech/managing-mail-on-the-mac.html,54a2eaef7988102761d6ce83,Personal Tech,"{content_kicker:Q&A,main:Managing Mail Mac,kicker:Q&A}","{contributor:,original:By <PERSON>J. D. BIERSDORFER<\/PERSON>,person:[{firstname:J.,role:reported,organization:,rank:1}]}",article
"When young filmmakers select crazed conspiracy theorist subject movie, idea terrifying peril put. When man disappears trace, filmmakers begin obsessive quest",null,[],Movies,null,Internet Video Archive,[],Movies,2014-12-31T22:26:24Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/04/22/movies/video-the-conspiracy/video-the-conspiracy-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/04/22/movies/video-the-conspiracy/video-the-conspiracy-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/04/22/movies/video-the-conspiracy/video-the-conspiracy-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/04/22/movies/video-the-conspiracy/video-the-conspiracy-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/04/22/movies/video-the-conspiracy/video-the-conspiracy-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/04/22/movies/video-the-conspiracy/video-the-conspiracy-thumbStandard.jpg,height:75}]",42,"When young filmmakers select crazed conspiracy theorist subject movie, idea terrifying peril put. When man disappears trace, filmmakers begin obsessive quest",Video,http://www.nytimes.com/video/movies/100000003384804/the-conspiracy.html,54a4be6379881011bed2a554,null,{"main":"The Conspiracy"},"{original:Xlrator Media,person:[{firstname:Xlrator,role:reported,organization:,rank:1,lastname:Media}]}",multimedia
"NCM Fathom, <ORGANIZATION>Turner Classic Movies</ORGANIZATION>, and <ORGANIZATION>Warner Bros</ORGANIZATION> are partnering to present the Singin’ in the Rain 60th Anniversary event in select movie theatres nationwide on <DATE>Thursday</DATE>, <DATE>July 12, 2012</DATE> at 700 PM local time. In addition to the feature,...",null,[],Movies,null,Internet Video Archive,[],Movies,2014-12-31T21:04:44Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/05/01/movies/video-turner-classic-movies-presents-singin-in-the-rain-60th-anniversa/video-turner-classic-movies-presents-singin-in-the-rain-60th-anniversa-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/05/01/movies/video-turner-classic-movies-presents-singin-in-the-rain-60th-anniversa/video-turner-classic-movies-presents-singin-in-the-rain-60th-anniversa-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/05/01/movies/video-turner-classic-movies-presents-singin-in-the-rain-60th-anniversa/video-turner-classic-movies-presents-singin-in-the-rain-60th-anniversa-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/05/01/movies/video-turner-classic-movies-presents-singin-in-the-rain-60th-anniversa/video-turner-classic-movies-presents-singin-in-the-rain-60th-anniversa-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/05/01/movies/video-turner-classic-movies-presents-singin-in-the-rain-60th-anniversa/video-turner-classic-movies-presents-singin-in-the-rain-60th-anniversa-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/05/01/movies/video-turner-classic-movies-presents-singin-in-the-rain-60th-anniversa/video-turner-classic-movies-presents-singin-in-the-rain-60th-anniversa-thumbStandard.jpg,height:75}]",41,"NCM Fathom, <ORGANIZATION>Turner Classic Movies</ORGANIZATION>, and <ORGANIZATION>Warner Bros</ORGANIZATION> are partnering to present the Singin’ in the Rain 60th Anniversary event in select movie theatres nationwide on <DATE>Thursday</DATE>, <DATE>July 12, 2012</DATE> at 700 PM local time. In addition to the feature, in-theatre",Video,http://www.nytimes.com/video/movies/100000003374225/turner-classic-movies-presents-singin-in-the-rain-60th-anniversa.html,54a4ab4479881011bed2a0f3,null,{"main":"Turner Classic Movies Presents Singin' In The Rain 60Th Anniversary Event"},"{original:Turner Movie Classics,person:[{firstname:Turner,role:reported,organization:,middlename:Movie,rank:1,lastname:Classics}]}",multimedia
"Back by popular demand, <ORGANIZATION>NCM Fathom</ORGANIZATION>, <ORGANIZATION>Turner Classic Movies</ORGANIZATION>, and <ORGANIZATION>Warner Bros</ORGANIZATION> are partnering again to present the Singin’ in the Rain 60th Anniversary event in select movie theatres nationwide on <DATE>Wednesday, August 22nd</DATE>. In addition to the feature,...",null,[],Movies,null,Internet Video Archive,[],Movies,2014-12-31T21:04:39Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/05/01/movies/video-singin-in-the-rain-60th-anniversary-event/video-singin-in-the-rain-60th-anniversary-event-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/05/01/movies/video-singin-in-the-rain-60th-anniversary-event/video-singin-in-the-rain-60th-anniversary-event-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/05/01/movies/video-singin-in-the-rain-60th-anniversary-event/video-singin-in-the-rain-60th-anniversary-event-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/05/01/movies/video-singin-in-the-rain-60th-anniversary-event/video-singin-in-the-rain-60th-anniversary-event-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/05/01/movies/video-singin-in-the-rain-60th-anniversary-event/video-singin-in-the-rain-60th-anniversary-event-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/05/01/movies/video-singin-in-the-rain-60th-anniversary-event/video-singin-in-the-rain-60th-anniversary-event-thumbStandard.jpg,height:75}]",40,"Back by popular demand, <ORGANIZATION>NCM Fathom</ORGANIZATION>, <ORGANIZATION>Turner Classic Movies</ORGANIZATION>, and <ORGANIZATION>Warner Bros</ORGANIZATION> are partnering again to present the Singin’ in the Rain 60th Anniversary event in select movie theatres nationwide on <DATE>Wednesday, August 22nd</DATE>. In addition to the feature, in-",Video,http://www.nytimes.com/video/movies/100000003374221/singin-in-the-rain-60th-anniversary-event.html,54a4ab3a79881011bed2a0f1,null,{"main":"Singin' In The Rain 60Th Anniversary Event"},"{original:Turner Movie Classics,person:[{firstname:Turner,role:reported,organization:,middlename:Movie,rank:1,lastname:Classics}]}",multimedia
"NCM Fathom Events and <ORGANIZATION>Turner Classic Movies</ORGANIZATION> present the TCM Event Series <PERSON>Alfred Hitchcock</PERSON>’s The Birds completely restored and back on the big screen for only one day two show times available on <DATE>Wednesday</DATE>, <DATE>September 19</DATE> in select movie theatres...",null,[],Movies,null,Internet Video Archive,[],Movies,2014-12-31T15:36:01Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/05/01/movies/video-the-birds-ncm-fathom-event/video-the-birds-ncm-fathom-event-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/05/01/movies/video-the-birds-ncm-fathom-event/video-the-birds-ncm-fathom-event-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/05/01/movies/video-the-birds-ncm-fathom-event/video-the-birds-ncm-fathom-event-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/05/01/movies/video-the-birds-ncm-fathom-event/video-the-birds-ncm-fathom-event-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/05/01/movies/video-the-birds-ncm-fathom-event/video-the-birds-ncm-fathom-event-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/05/01/movies/video-the-birds-ncm-fathom-event/video-the-birds-ncm-fathom-event-thumbStandard.jpg,height:75}]",41,"<ORGANIZATION>NCM Fathom Events</ORGANIZATION> and <ORGANIZATION>Turner Classic Movies</ORGANIZATION> present the TCM Event Series <PERSON>Alfred Hitchcock</PERSON>’s The Birds completely restored and back on the big screen for only one day two show times available on <DATE>Wednesday</DATE>, <DATE>September 19</DATE> in select movie theatres nati",Video,http://www.nytimes.com/video/movies/100000003383045/the-birds-ncm-fathom-event.html,54a45e3679881011bed28f4d,null,{"main":"The Birds Ncm Fathom Event"},"{original:Universal Studios Home Entertainment,person:[{firstname:Universal,role:reported,organization:,middlename:Studios,rank:1,lastname:Home}]}",multimedia
"KITES unique Bollywood' film number ways, fact reworked English language version, designed extend reach original, launched select engagements week.   Entitled KITES",null,[],Movies,null,Internet Video Archive,[],Movies,2014-12-31T12:11:13Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/05/12/movies/video-kites/video-kites-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/05/12/movies/video-kites/video-kites-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/05/12/movies/video-kites/video-kites-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/05/12/movies/video-kites/video-kites-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/05/12/movies/video-kites/video-kites-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/05/12/movies/video-kites/video-kites-thumbStandard.jpg,height:75}]",44,"KITES unique Bollywood' film number ways, fact reworked English language version, designed extend reach original, launched select engagements week.   Entitled KITES",Video,http://www.nytimes.com/video/movies/100000003347400/kites.html,54a42e3479881011bed282ba,null,{"main":"Kites"},"{original:Reliance Pictures,person:[{firstname:Reliance,role:reported,organization:,rank:1,lastname:Pictures}]}",multimedia
International arbitration neutral referee depoliticize disputes.,,"[{is_major:N,name:subject,rank:1,value:Foreign Investments},{is_major:N,name:subject,rank:2,value:Arbitration, Conciliation Mediation},{is_major:N,name:subject,rank:3,value:Law Legislation}]",Opinion,null,The New York Times,[],Editorial,2014-12-30T11:30:00Z,[],918,International arbitration neutral referee depoliticize disputes.,Letter,http://www.nytimes.com/2014/12/30/opinion/settling-investor-state-disputes.html,54a12da17988101f98e3ef68,null,"{content_kicker:Letters,main:Settling Investor-State Disputes,print_headline:Settling Investor-State Disputes,kicker:Letters}",[],article
"Burger chain <ORGANIZATION>Shake Shack Inc</ORGANIZATION>, grew hot dog stand <LOCATION>New York</LOCATION>'s <LOCATION>Madison Square Park</LOCATION>, filed initial public offering time stock offerings casual restaurants proven big hit investors.",null,[],Business Day,null,Reuters,[],None,2014-12-30T08:53:19Z,[],415,"Burger chain <ORGANIZATION>Shake Shack Inc</ORGANIZATION>, grew hot dog stand <LOCATION>New York</LOCATION>'s <LOCATION>Madison Square Park</LOCATION>, filed initial public offering time stock offerings casual restaurants proven big hit investors.",News,http://www.nytimes.com/reuters/2014/12/30/business/30reuters-shakeshack-ipo.html,54a2aec47988104803cc8a84,null,"{main:Burger Chain Shake Shack Files IPO,print_headline:Burger Chain Shake Shack Files IPO}","{original:By REUTERS,person:[],organization:REUTERS}",article
