snippet,print_page,keywords,section_name,abstract,source,blog,news_desk,pub_date,multimedia,word_count,lead_paragraph,type_of_material,web_url,_id,subsection_name,headline,byline,document_type
<PERSON>Andrew C.omo</PERSON> sworn term governor <DATE>Thursday</DATE> hours father died.,null,[],<LOCATION>U.S.</LOCATION>,null,AP,[],None,2015-01-01T21:20:05Z,[],716,<PERSON>Andrew Cuomo</PERSON> sworn term governor <DATE>Thursday</DATE> hours father died.,News,http://www.nytimes.com/aponline/2015/01/01/us/ap-us-cuomo-inauguration.html,54a600e37988102023c951c6,null,"{main:Cuomo Begins 2nd Term Day His Father Dies,print_headline:Cuomo Begins 2nd Term Day His Father Dies}","{original:By THE ASSOCIATED PRESS,person:[],organization:THE ASSOCIATED PRESS}",article
"<PERSON>Mario Cuomo</PERSON>, three-time governor <LOCATION>New York</LOCATION> leading voice Democratic Party's liberal wing turned invitations seek <LOCATION>U.S.</LOCATION> presidency, died <DATE>Thursday</DATE>. He 82.",null,[],<LOCATION>U.S.</LOCATION>,null,Reuters,[],None,2015-01-01T20:13:45Z,[],839,"<PERSON>Mario Cuomo</PERSON>, three-time governor <LOCATION>New York</LOCATION> leading voice Democratic Party's liberal wing turned invitations seek <LOCATION>U.S.</LOCATION> presidency, died <DATE>Thursday</DATE>. He 82.",News,http://www.nytimes.com/reuters/2015/01/01/us/01reuters-usa-politics-cuomo.html,54a5f16f7988102023c95066,null,"{main:Former <LOCATION>New York<\/LOCATION> Governor <PERSON>Mario Cuomo<\/PERSON> Dead 82,print_headline:Former <LOCATION>New York<\/LOCATION> Governor <PERSON>Mario Cuomo<\/PERSON> Dead 82}","{original:By REUTERS,person:[],organization:REUTERS}",article
"According recent studies, half Americans prospect good job home white picket fence, existed unachievable.",null,"[{name:type_of_material,rank:1,value:News}]",Opinion,"According recent studies, half Americans prospect good job home white picket fence, existed unachievable.",The New York Times,[],null,2015-01-01T19:32:18Z,[],2347,,Blog,http://www.nytimes.com/roomfordebate/2015/01/01/is-the-modern-american-dream-attainable,54a5e8887988102023c94f9e,Room For Debate,"{main:Is Modern American Dream Attainable??,kicker:Room For Debate}",null,blogpost
Few Chelsea fans begrudged Frank <PERSON>Lampard</PERSON> farewell Premier League cameo Manchester City goodwill starting dissipate scored goal club title hunt.,null,[],Sports,null,Reuters,[],None,2015-01-01T13:10:43Z,[],386,Few Chelsea fans begrudged Frank <PERSON>Lampard</PERSON> farewell Premier League cameo Manchester City goodwill starting dissipate scored goal club title hunt.,News,http://www.nytimes.com/reuters/2015/01/01/sports/soccer/01reuters-soccer-england-lampard.html,54a58e237988102023c941f5,Soccer,"{main:'Super Frank' Not So Popular Chelsea Now,print_headline:'Super Frank' Not So Popular Chelsea Now}","{original:By REUTERS,person:[],organization:REUTERS}",article
An ordinary bank teller turned financial analyst forced sell high risk securities customers order meet sales target. A small-time thug delves futures index hoping earn easy money post bail buddy A strai,null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T10:50:35Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/02/03/movies/video-life-without-principle/video-life-without-principle-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/02/03/movies/video-life-without-principle/video-life-without-principle-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/02/03/movies/video-life-without-principle/video-life-without-principle-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/02/03/movies/video-life-without-principle/video-life-without-principle-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/02/03/movies/video-life-without-principle/video-life-without-principle-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/02/03/movies/video-life-without-principle/video-life-without-principle-thumbStandard.jpg,height:75}]",46,An ordinary bank teller turned financial analyst forced sell high risk securities customers order meet sales target. A small-time thug delves futures index hoping earn easy money post bail buddy A strai,Video,http://www.nytimes.com/video/movies/100000003350006/life-without-principle.html,54a56cce79881011bed2ccb0,null,{"main":"Life Without Principle"},"{original:Indomina Releasing,person:[{firstname:Indomina,role:reported,organization:,rank:1,lastname:Releasing}]}",multimedia
Factbox Asian Cup qualifiers <LOCATION>Uzbekistan</LOCATION>.,null,[],Sports,null,Reuters,[],None,2015-01-01T03:54:38Z,[],362,Factbox Asian Cup qualifiers <LOCATION>Uzbekistan</LOCATION>.,News,http://www.nytimes.com/reuters/2015/01/01/sports/soccer/01reuters-soccer-asia-uzbekistan-profile.html,54a50c1279881011bed2b704,Soccer,"{main:Profile Uzbekistan Team 2015 Asian Cup,print_headline:Profile Uzbekistan Team 2015 Asian Cup}","{original:By REUTERS,person:[],organization:REUTERS}",article
"College football fans wanted playoff system,. But exacerbate problems sport.",11,"[{is_major:Y,name:subject,rank:1,value:Football College},{is_major:N,name:subject,rank:2,value:Playoff Games},{is_major:N,name:persons,rank:3,value:<PERSON>Fisher<\/PERSON>, Jimbo},{is_major:N,name:persons,rank:4,value:<PERSON>Harbaugh<\/PERSON>, Jim},{is_major:N,name:persons,rank:5,value:<PERSON>Saban<\/PERSON>, <PERSON>Nick<\/PERSON>},{is_major:N,name:organizations,rank:6,value:<ORGANIZATION>Florida State University<\/ORGANIZATION>},{is_major:N,name:organizations,rank:7,value:University Oregon},{is_major:N,name:organizations,rank:8,value:<ORGANIZATION>Ohio State University<\/ORGANIZATION>},{is_major:N,name:organizations,rank:9,value:University <LOCATION>Alabama<\/LOCATION>},{is_major:N,name:subject,rank:10,value:College Football Playoff National Championship}]",Sports,"<PERSON>William C Rhoden</PERSON> Sports The Times column maintains <ORGANIZATION>College Football National Championship</ORGANIZATION> serve intensify savory elements sport commercialism, ruthless recruiting battles, exorbitant coaches' salaries outsized importance athletes.",The New York Times,[],Sports,2015-01-01T00:00:00Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2015/01/01/sports/01rhoden1/01rhoden1-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2015/01/01/sports/01rhoden1/01rhoden1-thumbWide.jpg,height:126},{legacy:{xlarge:images/2015/01/01/sports/01rhoden1/01rhoden1-articleLarge.jpg,xlargewidth:600,xlargeheight:378},subtype:xlarge,width:600,type:image,url:images/2015/01/01/sports/01rhoden1/01rhoden1-articleLarge.jpg,height:378},{legacy:{thumbnail:images/2015/01/01/sports/01rhoden1/01rhoden1-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2015/01/01/sports/01rhoden1/01rhoden1-thumbStandard.jpg,height:75}]",1062,"College football fans wanted playoff system,. But exacerbate problems sport.",News,http://www.nytimes.com/2015/01/01/sports/ncaafootball/college-football-playoff-may-be-a-boon-or-just-a-pandoras-box.html,54a4c34d79881011bed2a672,College Football,"{content_kicker:Sports The Times,main:College Football Playoff May Be a Boon, or Just a Pandora\u2019s Box,print_headline:Playoff May Be a Boon, or Just a Pandora\u2019s Box,kicker:Sports The Times}","{contributor:,original:By <PERSON>WILLIAM C. RHODEN<\/PERSON>,person:[{firstname:William,role:reported,organization:,middlename:C.,rank:1,lastname:RHODEN}]}",article
"Minimum wage increases go into effect in 20 states and the <LOCATION>District of Columbia</LOCATION> by <DATE>Jan. 1</DATE>, and, all told, 29 states will exceed the federal minimum of <MONEY>$7.25</MONEY> an hour at the beginning of <DATE>January</DATE>.",1,"[{is_major:Y,name:subject,rank:1,value:Minimum Wage},{is_major:Y,name:subject,rank:2,value:States US},{is_major:N,name:glocations,rank:3,value:United States}]",Business Day,"Minimum wage increases are set to take effect in 20 states, pushing number of states that exceed <MONEY>$7.25</MONEY> federal minimum to 29; changes will affect some <PERCENT>60 percent</PERCENT> of nation's work force, though difference will only be marginal in several states; battle to increase minimum wage has grown more intense amid rising income inequality, prompting <PERSON>Pres Obama</PERSON> to propose a new federal standard of <MONEY>$10.10</MONEY> per hour.",The New York Times,[],Business,2015-01-01T00:00:00Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2015/01/01/business/jpWAGE/jpWAGE-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2015/01/01/business/jpWAGE/jpWAGE-thumbWide.jpg,height:126},{legacy:{xlarge:images/2015/01/01/business/jpWAGE/jpWAGE-articleLarge.jpg,xlargewidth:600,xlargeheight:424},subtype:xlarge,width:600,type:image,url:images/2015/01/01/business/jpWAGE/jpWAGE-articleLarge.jpg,height:424},{legacy:{thumbnail:images/2015/01/01/business/jpWAGE/jpWAGE-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2015/01/01/business/jpWAGE/jpWAGE-thumbStandard.jpg,height:75}]",1017,"Minimum wage increases go into effect in 20 states and the <LOCATION>District of Columbia</LOCATION> by <DATE>Jan. 1</DATE>, and, all told, 29 states will exceed the federal minimum of <MONEY>$7.25</MONEY> an hour at the beginning of <DATE>January</DATE>.",News,http://www.nytimes.com/2015/01/01/business/hourly-minimum-wage-is-going-up-for-millions.html,54a4a6a279881011bed29fe2,null,"{main:States\u2019 Minimum Wages Rise, Helping Millions of Workers,print_headline:Hourly Wage Is Going Up Millions}","{contributor:,original:By <PERSON>RACHEL ABRAMS<\/PERSON>,person:[{firstname:Rachel,role:reported,organization:,rank:1,lastname:ABRAMS}]}",article
"The ruling dealt setback Gov. <PERSON>Jan Brewer</PERSON>, Republican governors sought expand benefits state level.",12,"[{is_major:Y,name:glocations,rank:1,value:<LOCATION>Arizona<\/LOCATION>},{is_major:Y,name:subject,rank:2,value:Medicaid},{is_major:Y,name:persons,rank:3,value:Brewer, Jan},{is_major:Y,name:subject,rank:4,value:Patient Protection Affordable Care Act 2010},{is_major:N,name:subject,rank:5,value:Health Insurance Managed Care}]",<LOCATION>U.S.</LOCATION>,"<ORGANIZATION>Arizona Supreme Court</ORGANIZATION> rules lawsuit filed conservative public policy organization <ORGANIZATION>Goldwater Institute</ORGANIZATION> proceed state method expand Medicaid, assessment place <LOCATION>Arizona</LOCATION> hospitals; ruling setback <PERSON>Gov Jan Brewer</PERSON>'s signature initiative week leaves office; <PERSON>Brewer</PERSON> worked Democrats expand Medicaid benefits Affordable Care Act.",The New York Times,[],National,2015-01-01T00:00:00Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2015/01/01/us/ARIZONA/ARIZONA-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2015/01/01/us/ARIZONA/ARIZONA-thumbWide.jpg,height:126},{legacy:{xlarge:images/2015/01/01/us/ARIZONA/ARIZONA-articleLarge.jpg,xlargewidth:600,xlargeheight:392},subtype:xlarge,width:600,type:image,url:images/2015/01/01/us/ARIZONA/ARIZONA-articleLarge.jpg,height:392},{legacy:{thumbnail:images/2015/01/01/us/ARIZONA/ARIZONA-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2015/01/01/us/ARIZONA/ARIZONA-thumbStandard.jpg,height:75}]",672,"The ruling dealt setback Gov. <PERSON>Jan Brewer</PERSON>, Republican governors sought expand benefits state level.",News,http://www.nytimes.com/2015/01/01/us/politics/arizona-supreme-court-allows-challenge-to-states-medicaid-expansion.html,54a4821079881011bed29782,Politics,"{main:<ORGANIZATION>Arizona Supreme Court Allows Challenge to State<\/ORGANIZATION>\u2019s Medicaid Expansion,print_headline:<ORGANIZATION>Arizona Supreme Court<\/ORGANIZATION> Allows Challenge Medicaid Growth}","{contributor:,original:By <PERSON>TIMOTHY WILLIAMS RICK ROJAS<\/PERSON>,person:[{firstname:Timothy,role:reported,organization:,rank:1,lastname:WILLIAMS},{firstname:Rick,role:reported,organization:,rank:2,lastname:ROJAS}]}",article
"An Iranian journalist tells personal story life amid revolution, turmoil repression.",null,"[{is_major:Y,name:subject,rank:1,value:Books Literature},{is_major:Y,name:persons,rank:2,value:Fathi, Nazila},{is_major:N,name:creative_works,rank:3,value:The Lonely War: One Woman's Account Struggle Modern Iran Book}]",Books,Nahid Mozaffari reviews book The Lonely War: One Woman's Account Struggle Modern Iran Nazila Fathi.,The New York Times,[],Culture,2015-01-01T00:00:00Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2015/01/01/arts/BOOK/BOOK-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2015/01/01/arts/BOOK/BOOK-thumbWide.jpg,height:126},{legacy:{xlarge:images/2015/01/01/arts/BOOK/BOOK-articleLarge.jpg,xlargewidth:600,xlargeheight:882},subtype:xlarge,width:600,type:image,url:images/2015/01/01/arts/BOOK/BOOK-articleLarge.jpg,height:882},{legacy:{thumbnail:images/2015/01/01/arts/BOOK/BOOK-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2015/01/01/arts/BOOK/BOOK-thumbStandard.jpg,height:75}]",1200,"An Iranian journalist tells personal story life amid revolution, turmoil repression.",Review,http://www.nytimes.com/2015/01/01/books/nazila-fathis-the-lonely-war-is-a-memoir-of-iran.html,54a4684d79881011bed2919d,null,"{content_kicker:Books The Times,main:Portrait Iran, Where Revolution Is Ideological Costs Are Human,seo:Nazila Fathi&#8217;s &#8216;The Lonely War&#8217; Is Memoir Iran,print_headline:Portrait Iran, Where Revolution Is Ideological Costs Are Human,kicker:Books The Times}","{contributor:,original:By NAHID MOZAFFARI,person:[{firstname:Nahid,role:reported,organization:,rank:1,lastname:MOZAFFARI}]}",article
